"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.113333556E2,2.700857120E-3,1.991681289E-3,3.013888840E-3
4.113433206E2,-4.386561923E-4,1.427358016E-3,3.578972770E-3
4.113532866E2,1.537675504E-3,1.509017311E-2,7.480325294E-4
4.113632526E2,-7.688943297E-4,1.230415143E-2,2.945495769E-3
4.113732176E2,8.713463321E-4,2.306644572E-3,-3.040933516E-4
4.113831836E2,-5.447575822E-4,1.199194044E-2,-5.027609295E-4
4.113931496E2,1.428378280E-3,1.772059361E-3,1.846413594E-3
4.114031146E2,-2.261595801E-3,1.365250908E-2,6.177241914E-3
4.114130806E2,2.653267700E-3,7.843889296E-3,4.977487959E-3
4.114230466E2,1.769650728E-3,6.752170622E-3,2.919076709E-3
4.114330116E2,3.876211122E-3,-3.893815912E-3,2.872737823E-3
4.114429776E2,2.266407013E-3,1.057425234E-2,2.846042160E-3
4.114529426E2,2.773206681E-3,-2.759396099E-3,3.236727789E-3
4.114629086E2,-1.196844503E-3,5.054600188E-4,1.973654609E-3
4.114728746E2,-1.648692414E-4,-6.074411795E-3,1.452207565E-3
4.114828396E2,-5.652662367E-6,2.002866706E-3,5.166892428E-3
4.114928056E2,-3.550597467E-4,1.211409084E-2,1.935679000E-3
4.115027716E2,2.719048643E-3,2.460045740E-3,-6.133861607E-4
4.115127366E2,3.874061396E-3,-9.378770366E-3,1.244168729E-3
4.115227026E2,-1.283784863E-3,6.846446078E-3,3.133519320E-3
4.115326686E2,4.321103916E-3,-4.015256185E-3,2.974262228E-3
4.115426336E2,3.376315814E-3,-7.406170480E-3,-9.994446300E-4
4.115525996E2,9.688180871E-4,-1.013164967E-2,-1.597856870E-3
4.115625656E2,-2.083778381E-3,9.102054872E-3,3.921227995E-3
4.115725306E2,1.647577155E-3,-4.295509309E-3,2.336380770E-3
4.115824966E2,9.595998563E-4,-4.938662518E-3,3.002752550E-3
4.115924626E2,3.574024886E-3,-1.744999550E-3,5.102122203E-3
4.116024276E2,-2.656768076E-3,7.543040439E-3,3.637543879E-3
4.116123936E2,-3.427476622E-4,-6.443082355E-3,3.041528631E-3
4.116223586E2,-2.623314504E-3,-6.133978255E-3,2.647649962E-3
4.116323246E2,-4.061421845E-3,-2.027383540E-3,5.453010090E-5
4.116422906E2,-1.561798155E-3,-1.927959034E-3,2.918719547E-4
4.116522556E2,1.633972861E-4,3.913418390E-3,-5.411647726E-4
4.116622216E2,-1.246047672E-3,-5.546555622E-4,2.724376391E-4
4.116721876E2,-1.525679138E-3,7.354133762E-3,2.331327414E-3
4.116821526E2,-1.578005031E-4,7.707712706E-3,4.112763796E-3
4.116921186E2,1.385235228E-3,-3.096465487E-3,2.968403278E-3
4.117020846E2,1.239253674E-3,1.150688902E-2,4.017797764E-3
4.117120496E2,6.203353405E-4,-4.390317947E-3,1.330668340E-3
4.117220156E2,-3.518234007E-4,4.300464410E-3,1.293749548E-3
4.117319816E2,-2.253232524E-4,-4.657343961E-3,3.740129294E-3
4.117419466E2,-8.192081004E-4,1.291499194E-2,2.202952746E-3
4.117519126E2,-1.422680449E-3,1.676451880E-3,3.425610019E-3
4.117618786E2,-2.033649944E-3,8.380072191E-3,3.690435784E-3
4.117718436E2,1.454558223E-3,1.027917303E-2,2.398536308E-3
4.117818096E2,8.175373077E-4,1.061428711E-2,1.200559083E-3
4.117917756E2,1.436189283E-3,2.417077543E-3,1.584054204E-3
4.118017406E2,2.836720087E-4,2.552188234E-3,7.749760989E-4
4.118117066E2,-2.497200388E-3,1.272519678E-2,4.207524471E-3
4.118216716E2,7.442329079E-4,5.036473274E-3,2.612284152E-3
4.118316376E2,-3.495276906E-4,5.674300715E-3,8.604569011E-4
4.118416036E2,1.113162842E-3,1.195486402E-3,1.703507267E-3
4.118515686E2,-1.614979003E-3,8.511988446E-3,1.869156025E-3
4.118615346E2,-1.114531886E-3,1.346663805E-3,2.429267857E-3
4.118715006E2,-5.970792845E-4,-3.632381791E-3,1.062000869E-3
4.118814656E2,-2.116960939E-3,8.791175671E-3,2.034283942E-3
4.118914316E2,1.381367445E-3,-9.957478382E-3,-2.232366242E-3
4.119013976E2,-9.695719928E-4,1.199291646E-2,1.433732687E-3
4.119113626E2,3.827047534E-3,-6.667320617E-3,-2.645652276E-4
4.119213286E2,-1.677746419E-3,5.242779385E-3,-4.399579484E-4
4.119312946E2,-2.486814279E-3,-2.478522947E-3,1.732382458E-3
4.119412596E2,-4.721106030E-3,5.633553956E-3,-6.918997387E-4
4.119512256E2,2.890778705E-5,-5.072087049E-3,2.446901752E-3
4.119611916E2,-6.394973025E-5,-3.210270777E-3,9.094201378E-4
4.119711566E2,-8.738166653E-4,4.126205575E-3,7.879799814E-4
4.119811226E2,-2.777880989E-3,6.270779995E-4,-7.182160625E-4
4.119910886E2,2.080790233E-3,-1.421159133E-3,-3.406410804E-3
4.120010536E2,1.750893425E-3,-8.554788306E-3,-1.584312180E-3
4.120110196E2,1.260987483E-4,1.165216789E-3,5.246652290E-5
4.120209846E2,2.954636002E-3,-1.977930591E-2,-2.311184944E-4
4.120309506E2,3.111823462E-4,1.260393485E-2,1.068237703E-3
4.120409166E2,4.420520738E-3,-1.058376580E-2,-1.644674689E-3
4.120508816E2,-6.007030606E-8,2.497415757E-3,-2.027104609E-3
4.120608476E2,1.506063156E-3,-9.954283014E-3,7.773729740E-4
4.120708136E2,1.054390799E-3,2.890942385E-3,-2.312959172E-3
4.120807786E2,-1.327460632E-4,-7.577056531E-3,1.829487155E-4
4.120907446E2,-1.145546325E-3,-4.564221948E-3,-2.586738905E-3
4.121007106E2,-1.306381077E-3,-3.640548326E-3,-2.194670727E-3
4.121106756E2,1.142395195E-3,-9.351430461E-3,8.770193090E-4
4.121206416E2,1.339782029E-4,-4.415173549E-3,-2.893379424E-3
4.121306076E2,-1.045003068E-3,-9.767329320E-3,-4.167702049E-3
4.121405726E2,-3.183209337E-4,-8.020293899E-3,1.209692564E-4
4.121505386E2,-1.180386171E-3,-7.398446556E-3,-5.131294020E-4
4.121605046E2,1.120393164E-3,-7.074784022E-3,-2.852579579E-3
4.121704696E2,-6.660553627E-4,1.018562471E-3,-1.998503692E-3
4.121804356E2,1.519170124E-3,-8.549820632E-3,-1.230448019E-3
4.121904016E2,2.517323010E-3,-2.618960105E-3,3.709106822E-4
4.122003666E2,4.339320585E-3,-1.241522003E-2,-4.059777595E-3
4.122103326E2,-4.391889088E-4,-3.276849864E-3,-1.334831119E-3
4.122202976E2,-1.711899880E-3,-4.236830864E-3,-3.576606396E-4
4.122302636E2,-1.641858835E-3,4.761191551E-3,2.519369009E-4
4.122402296E2,2.298309002E-3,-6.724046078E-3,-1.275521936E-3
4.122501946E2,-1.386973076E-3,2.702479251E-3,-1.455817954E-3
4.122601606E2,3.676805645E-3,-5.784305278E-3,-2.803683281E-3
4.122701265E2,1.332158688E-3,4.285835021E-4,1.129805809E-3
4.122800915E2,1.586241648E-3,-3.820134792E-3,2.446751110E-3
4.122900575E2,-1.487312838E-3,8.188857697E-3,1.294933842E-3
4.123000235E2,1.287332270E-3,7.705332246E-4,-5.004630657E-5
4.123099885E2,2.289213706E-3,1.179522090E-2,1.779545331E-3
4.123199545E2,4.333128687E-3,-1.892361441E-3,2.826603130E-3
4.123299205E2,1.369562931E-3,7.201995468E-4,-2.203194017E-4
4.123398855E2,-2.483335324E-3,7.213341538E-3,1.621263335E-3
4.123498515E2,1.979353838E-4,3.963486291E-3,-1.539908815E-3
4.123598175E2,-1.803757623E-3,4.682805389E-3,1.066539437E-3
4.123697825E2,1.243963838E-3,-3.784981323E-3,4.364355700E-4
4.123797485E2,3.436240368E-4,1.395850908E-2,6.395765813E-4
4.123897135E2,-5.818246864E-4,1.264817547E-3,3.148540389E-3
4.123996795E2,-5.323030055E-4,-5.282012280E-4,2.159311436E-3
4.124096455E2,-1.336844172E-3,8.789933287E-3,1.905512414E-3
4.124196115E2,-9.630387649E-4,5.387655459E-3,-5.591714289E-4
4.124295765E2,1.770962495E-3,4.603620619E-3,2.621175488E-3
4.124395425E2,-2.117920667E-4,8.006878197E-3,7.144993870E-4
4.124495075E2,-3.468142822E-4,9.527010843E-3,-4.532967287E-4
4.124594735E2,-1.527976245E-3,1.081313565E-2,5.042726989E-4
4.124694395E2,-1.063521020E-3,6.791763008E-3,1.343967393E-3
4.124794045E2,1.451341901E-3,6.256290246E-3,-7.128531579E-4
4.124893705E2,-1.815291122E-3,1.043478958E-2,2.961510094E-3
4.124993365E2,-1.883064397E-3,5.685753655E-3,1.892531873E-3
4.125093015E2,2.185713500E-3,-8.741444908E-4,2.881097142E-3
4.125192675E2,1.114719082E-3,9.418016998E-5,2.695398405E-3
4.125292335E2,1.455945894E-4,5.215172656E-3,-1.127569121E-3
4.125391985E2,1.648915932E-4,5.238360027E-4,5.436264910E-3
4.125491645E2,2.451747656E-3,-9.472872131E-3,7.110182196E-4
4.125591305E2,-5.842073355E-3,7.905585691E-3,6.150505971E-3
4.125690955E2,2.441955730E-3,-3.290076740E-3,1.520866528E-3
4.125790615E2,-9.448244236E-4,1.551849768E-2,4.244135693E-3
4.125890275E2,6.777809933E-3,-1.949834265E-2,-9.604800143E-4
4.125989925E2,-3.482920583E-3,1.215306297E-2,1.310725929E-3
4.126089585E2,1.913442742E-3,-1.829331974E-3,1.129364711E-3
4.126189245E2,-8.871797472E-4,4.781964235E-3,2.021491760E-3
4.126288895E2,2.526193857E-3,-1.392754167E-2,-1.853141235E-3
4.126388555E2,-1.521564554E-3,1.873793080E-3,-2.067899099E-3
4.126488205E2,-2.523179632E-3,1.478000451E-2,2.028042451E-3
4.126587865E2,2.374158707E-3,-7.510650437E-3,-1.764980552E-4
4.126687525E2,2.756322268E-3,-1.256053615E-2,4.520079819E-4
4.126787175E2,6.227320991E-4,-3.942446201E-4,3.094751155E-3
4.126886835E2,-4.579788074E-4,1.777296886E-3,-1.309051993E-3
4.126986495E2,-9.317053482E-4,-1.426307252E-3,-2.933770185E-3
4.127086145E2,6.635933183E-3,-1.168347243E-2,-7.981813978E-4
4.127185805E2,-3.506131470E-4,3.711373312E-3,4.371627700E-3
4.127285465E2,1.736239530E-3,-4.963341635E-3,8.128455956E-4
4.127385115E2,3.658529837E-3,3.000414581E-4,-3.178488230E-3
4.127484775E2,4.074515775E-3,-9.362972341E-3,-1.167535316E-3
4.127584435E2,-8.757645264E-5,2.594710095E-3,6.347279996E-4
4.127684085E2,5.976553075E-4,-6.579613779E-3,-2.417520853E-3
4.127783745E2,-1.299703494E-3,-5.648644874E-4,-1.268311171E-3
4.127883405E2,3.061489202E-3,-1.357786823E-2,-3.343978897E-3
4.127983055E2,7.061986253E-5,-1.355643617E-3,1.133654499E-3
4.128082715E2,1.158787403E-3,-6.018306129E-3,-1.078100875E-3
4.128182375E2,7.906751707E-4,4.883076996E-3,1.827030908E-3
4.128282025E2,2.798698610E-3,-7.291031070E-3,9.117024601E-4
4.128381685E2,2.572593978E-3,-5.208352115E-3,-1.651251223E-4
4.128481345E2,2.248486970E-3,-7.864588872E-3,8.969435585E-4
4.128580995E2,-9.424299933E-4,9.107046644E-4,6.469252403E-4
4.128680655E2,5.405746866E-3,-8.792788722E-3,-2.713326539E-4
4.128780305E2,-2.489001490E-4,2.567900578E-3,-2.921917010E-3
4.128879965E2,-1.645994373E-3,-5.892962217E-3,-2.501670038E-3
4.128979625E2,6.790254265E-4,2.330257790E-3,-3.497909522E-3
4.129079275E2,-3.319107927E-4,4.404594190E-3,-4.276351538E-3
4.129178935E2,2.341950312E-3,9.364694415E-5,-2.522457507E-4
4.129278595E2,1.328578219E-4,6.492424291E-3,1.589463209E-4
4.129378245E2,5.462002009E-3,5.214194767E-3,1.089721918E-4
4.129477905E2,5.639162846E-4,9.328512475E-3,-1.948585967E-3
4.129577565E2,1.911556814E-3,5.197328515E-3,-3.216201207E-3
4.129677215E2,7.823766209E-4,9.945478290E-3,1.820102800E-3
4.129776875E2,-1.273174305E-3,1.380723994E-2,1.041199430E-4
4.129876535E2,6.935703568E-4,5.235589109E-3,1.539210789E-4
4.129976185E2,-5.531986244E-4,1.459589042E-2,-7.088349084E-4
4.130075845E2,1.652431209E-3,7.186709903E-3,-3.975734580E-3
4.130175505E2,1.395476516E-3,2.007942647E-2,-7.369057857E-4
4.130275155E2,2.614938188E-3,-3.670908976E-3,-4.212597385E-3
4.130374815E2,-7.875165902E-4,1.390861720E-2,8.407508139E-4
4.130474475E2,3.492449643E-3,7.872561924E-3,1.942500705E-3
4.130574125E2,3.102794290E-4,1.666587591E-2,-5.063831341E-4
4.130673785E2,6.064232439E-4,5.430532619E-3,6.222645170E-4
4.130773435E2,-2.409741282E-4,1.657277346E-3,-2.273443853E-3
4.130873095E2,-1.466982067E-4,1.609960012E-2,8.935872465E-4
4.130972755E2,-4.140185192E-4,3.696726402E-3,-4.697346129E-3
4.131072405E2,-2.175166737E-3,8.517313749E-3,-1.221121987E-3
4.131172065E2,8.557084948E-5,2.600924345E-3,-6.346409209E-4
4.131271725E2,-1.097938046E-3,1.508715563E-2,-2.918035258E-3
4.131371375E2,1.375323627E-3,1.693587285E-3,-5.469438620E-3
4.131471035E2,-1.249753870E-3,6.008973345E-3,-7.088640705E-3
4.131570695E2,4.440946504E-4,7.333450019E-3,-3.962838382E-4
4.131670345E2,1.383391209E-3,1.014414988E-2,-2.903383691E-3
4.131770005E2,1.248206012E-3,1.093937084E-2,-3.235372016E-3
4.131869665E2,-1.144111156E-3,-4.367146641E-3,-4.424739629E-3
4.131969315E2,-3.561377525E-4,1.060026139E-2,-2.955441596E-4
4.132068975E2,1.850823406E-3,-5.723318085E-3,-3.868441097E-3
4.132168635E2,-3.295695875E-3,1.593759097E-2,-2.884514164E-3
4.132268285E2,-2.271177713E-3,-1.138857193E-2,-4.598524887E-3
4.132367945E2,-1.220522448E-3,9.043644182E-3,-4.496696871E-3
4.132467605E2,-1.039960422E-3,-3.160024527E-3,-2.198921517E-3
4.132567255E2,-5.708369426E-4,-7.653109496E-4,-7.164337672E-3
4.132666919E2,-3.745621070E-4,-1.216184115E-3,-4.660966340E-3
4.132766579E2,-2.566282637E-3,-3.311737673E-3,-8.015749976E-3
4.132866229E2,-3.396390006E-3,6.655409001E-3,-5.027682986E-3
4.132965889E2,2.975899260E-3,-9.412328713E-3,-8.308272809E-3
4.133065539E2,-7.075187750E-4,8.304350078E-3,-1.172590815E-2
4.133165199E2,1.620761584E-3,-5.621999735E-4,-1.105089858E-2
4.133264859E2,2.793085063E-3,-1.473533688E-3,-9.444479831E-3
4.133364509E2,8.433023468E-4,-1.050147414E-2,-1.120525505E-2
4.133464169E2,-1.762600616E-3,-2.229162492E-3,-1.128515042E-2
4.133563829E2,-1.402807888E-3,-3.719467670E-3,-1.233123988E-2
4.133663479E2,-7.766983472E-4,6.795419031E-4,-1.190113928E-2
4.133763139E2,-6.857221015E-4,-2.455708571E-3,-1.171568222E-2
4.133862799E2,-3.870863002E-3,-2.435468603E-3,-9.994214401E-3
4.133962449E2,3.180443309E-4,-1.198518905E-3,-9.353777394E-3
4.134062109E2,-2.803979442E-3,-5.673428532E-3,-1.034953352E-2
4.134161769E2,5.323127843E-4,-3.787288675E-3,-9.258468635E-3
4.134261419E2,-2.756957430E-3,-2.280472312E-3,-1.086595282E-2
4.134361079E2,-1.232415438E-3,-4.160663113E-3,-1.101395488E-2
4.134460739E2,-2.149607521E-3,-4.716524272E-4,-1.186483540E-2
4.134560389E2,5.505639128E-4,-7.660854608E-3,-1.141526364E-2
4.134660049E2,-4.866572563E-3,9.023317136E-3,-1.158250961E-2
4.134759709E2,7.068878040E-4,-5.880089942E-3,-1.448743790E-2
4.134859359E2,2.447796520E-3,3.651363542E-3,-1.204372197E-2
4.134959019E2,6.450214423E-4,-5.230366252E-3,-1.442655921E-2
4.135058679E2,-5.904189311E-4,1.008254383E-2,-1.326355711E-2
4.135158329E2,2.323117107E-3,-8.910145611E-3,-1.636902243E-2
4.135257989E2,-3.649288323E-3,5.304742604E-3,-1.464276202E-2
4.135357639E2,2.257541753E-3,-1.226127381E-3,-1.542663574E-2
4.135457299E2,-1.209627371E-3,2.538250992E-3,-1.663810946E-2
4.135556959E2,3.374144901E-3,-3.877391806E-3,-1.568842307E-2
4.135656609E2,4.774243571E-4,4.473153385E-4,-1.463114750E-2
4.135756269E2,-6.571440026E-4,4.465159727E-4,-1.696525142E-2
4.135855929E2,6.981384940E-4,8.587733028E-4,-1.714927517E-2
4.135955579E2,2.594697988E-3,8.734373841E-5,-2.086960524E-2
4.136055239E2,1.687625423E-3,1.478845486E-3,-1.864506677E-2
4.136154899E2,-3.551756032E-3,4.279609770E-3,-1.948530041E-2
4.136254549E2,1.105846372E-3,-3.261397360E-3,-2.141555957E-2
4.136354209E2,-1.515499316E-3,3.715989413E-3,-1.611361839E-2
4.136453869E2,2.738101408E-3,5.296841729E-3,-1.702947915E-2
4.136553519E2,1.354504842E-3,6.426288746E-3,-2.086278796E-2
4.136653179E2,7.885834202E-4,3.481897758E-3,-1.729681529E-2
4.136752839E2,-2.540777437E-3,3.900014795E-3,-1.912219636E-2
4.136852489E2,-2.786586992E-3,9.705705568E-3,-1.969237998E-2
4.136952149E2,1.161570195E-3,4.677922931E-3,-2.144809440E-2
4.137051809E2,9.248149581E-4,3.778307233E-3,-2.023822069E-2
4.137151459E2,1.903157681E-3,5.829829723E-3,-1.819333993E-2
4.137251119E2,1.594763715E-3,5.134478211E-3,-1.768014953E-2
4.137350779E2,1.883307006E-3,7.728751749E-3,-2.133869193E-2
4.137450429E2,1.087820623E-3,7.498920895E-3,-1.866274700E-2
4.137550089E2,-1.524780877E-3,4.551511724E-3,-2.026319876E-2
4.137649749E2,1.540784258E-3,1.808489859E-2,-2.066427097E-2
4.137749399E2,1.676442567E-3,-6.036682520E-3,-1.880660839E-2
4.137849059E2,1.929442864E-3,6.540095899E-3,-2.041808702E-2
4.137948709E2,1.711512916E-3,-7.967386395E-3,-2.170391753E-2
4.138048369E2,-9.705564007E-4,3.996598534E-3,-1.750997081E-2
4.138148029E2,-3.737420775E-4,8.848433383E-3,-2.070587128E-2
4.138247679E2,4.353635013E-3,-2.598898020E-3,-2.491473034E-2
4.138347339E2,-2.578532323E-3,1.602227986E-2,-2.214808017E-2
4.138446999E2,2.567493357E-3,5.125617026E-4,-2.315715328E-2
4.138546649E2,1.961625647E-3,6.684349850E-3,-2.585562505E-2
4.138646309E2,-1.135630533E-3,-7.187052397E-4,-2.370991744E-2
4.138745969E2,-7.239892147E-4,-1.465367386E-3,-2.391237207E-2
4.138845619E2,2.097629942E-3,4.595454782E-3,-2.399333380E-2
4.138945279E2,-1.170376316E-3,8.927263319E-3,-2.506408468E-2
4.139044939E2,1.177950762E-4,-2.079847502E-3,-2.993580513E-2
4.139144589E2,-3.355522640E-4,-4.730580840E-3,-2.440536208E-2
4.139244249E2,7.211896591E-4,-1.988589996E-3,-2.482241392E-2
4.139343909E2,-2.208578866E-3,1.286831452E-3,-2.601829357E-2
4.139443559E2,9.230319411E-4,-2.717218013E-5,-2.414768934E-2
4.139543219E2,3.188634291E-4,4.817473236E-3,-2.631523646E-2
4.139642879E2,2.331680618E-3,2.172155306E-3,-2.425687946E-2
4.139742529E2,-4.632244818E-4,-6.552090053E-5,-2.562622167E-2
4.139842189E2,1.927761361E-3,3.694862593E-3,-2.790641971E-2
4.139941839E2,4.663821310E-4,1.110874768E-2,-2.591810562E-2
4.140041499E2,2.017939929E-3,6.395751145E-3,-2.990059741E-2
4.140141159E2,2.954697004E-3,6.630110089E-3,-2.769182250E-2
4.140240819E2,1.798086334E-3,4.850053228E-3,-2.631922998E-2
4.140340469E2,6.663250271E-3,1.083168946E-2,-2.509961091E-2
4.140440129E2,2.282883041E-3,-1.083559357E-3,-2.730896883E-2
4.140539779E2,1.183039043E-3,5.729960743E-3,-2.653196454E-2
4.140639439E2,2.911430318E-3,-6.409526337E-3,-2.587336488E-2
4.140739099E2,-4.454687238E-3,2.221519686E-2,-2.351294644E-2
4.140838749E2,4.026948474E-3,1.215637662E-3,-2.902116254E-2
4.140938409E2,4.367871676E-3,7.782370318E-3,-2.519122325E-2
4.141038069E2,3.168916563E-3,-1.317455026E-4,-2.439041063E-2
4.141137719E2,2.041636035E-4,1.763651147E-2,-2.472553961E-2
4.141237379E2,1.451055985E-3,1.183960773E-2,-2.694075741E-2
4.141337039E2,2.748834668E-3,6.902551744E-3,-3.019173257E-2
4.141436689E2,5.181711167E-4,5.864185281E-3,-2.932940051E-2
4.141536349E2,2.038148232E-4,1.779425703E-2,-2.524278127E-2
4.141636009E2,1.999318134E-3,1.010784321E-2,-3.236087784E-2
4.141735659E2,1.987233292E-3,1.510615274E-2,-2.810849808E-2
4.141835319E2,3.765692469E-3,-7.171721663E-3,-3.160336241E-2
4.141934979E2,-8.954107761E-5,1.297979709E-2,-3.183495626E-2
4.142034629E2,6.944937631E-4,1.256274525E-2,-3.133348003E-2
4.142134289E2,9.533944540E-4,7.221598644E-3,-2.847787924E-2
4.142233949E2,1.788295340E-3,1.903532306E-3,-2.771115489E-2
4.142333599E2,-3.204382956E-4,9.514579549E-3,-3.425267711E-2
4.142433259E2,1.062274911E-3,1.128957607E-2,-3.498691320E-2
4.142532919E2,3.862365149E-3,1.200676616E-2,-3.628440201E-2
4.142632569E2,2.099885140E-3,1.680625603E-3,-3.350379691E-2
4.142732224E2,1.825843472E-3,5.743098911E-3,-3.556199744E-2
4.142831884E2,-2.687681932E-3,1.768551208E-2,-3.718652576E-2
4.142931534E2,-2.819323447E-3,1.803065836E-2,-3.457098082E-2
4.143031194E2,-8.696229197E-4,1.204520371E-2,-3.843123466E-2
4.143130844E2,3.502614563E-3,-1.200367231E-2,-3.795351088E-2
4.143230504E2,-2.544891555E-3,4.483691882E-3,-3.822648525E-2
4.143330164E2,-2.050784882E-3,3.444969654E-3,-3.918040171E-2
4.143429814E2,-2.373826224E-3,1.413250156E-2,-3.548499942E-2
4.143529474E2,4.527792335E-4,3.270284215E-4,-4.002960771E-2
4.143629134E2,-1.074543688E-3,6.066603819E-4,-4.089194164E-2
4.143728784E2,-3.597929142E-3,1.089136233E-3,-3.941963986E-2
4.143828444E2,-1.814942807E-3,2.029612102E-2,-4.233793169E-2
4.143928104E2,1.063462812E-3,1.210849825E-2,-4.173648357E-2
4.144027754E2,2.599041676E-3,-4.229994956E-3,-4.149546847E-2
4.144127414E2,2.397261560E-4,7.751388475E-3,-4.418653622E-2
4.144227074E2,-2.793081570E-3,1.363031659E-2,-4.164508358E-2
4.144326724E2,5.513839424E-4,1.471999660E-2,-4.418444633E-2
4.144426384E2,1.293340698E-3,-3.070186125E-3,-4.135403782E-2
4.144526044E2,-1.889221836E-3,1.480077766E-2,-4.483485222E-2
4.144625694E2,-1.164841466E-3,2.768616192E-3,-4.294107854E-2
4.144725354E2,-2.779291943E-3,3.752032295E-3,-4.604861513E-2
4.144825014E2,-3.236290999E-3,-9.569690446E-4,-4.615887254E-2
4.144924664E2,-1.439047046E-3,8.273368701E-3,-4.544120282E-2
4.145024324E2,4.864181392E-4,6.986528635E-3,-4.297751188E-2
4.145123984E2,-9.076641873E-4,7.276370656E-3,-4.369214550E-2
4.145223634E2,-1.397152897E-3,-4.381084349E-3,-4.729061201E-2
4.145323294E2,-1.765811350E-3,-4.095058888E-3,-4.669452831E-2
4.145422954E2,-5.672135856E-3,6.591673940E-3,-4.713474959E-2
4.145522604E2,-2.228529193E-3,1.709565520E-3,-5.080081150E-2
4.145622264E2,-1.049281564E-3,3.894422902E-3,-4.851182550E-2
4.145721914E2,2.277987078E-3,-1.612704620E-2,-4.902944341E-2
4.145821574E2,-3.591619432E-3,1.627589948E-2,-4.581420869E-2
4.145921234E2,3.143562935E-4,-2.485954948E-2,-5.047708377E-2
4.146020884E2,-6.864597090E-4,6.360420026E-3,-4.847997800E-2
4.146120544E2,8.429363370E-4,-2.099033073E-2,-4.765279591E-2
4.146220204E2,5.788169801E-7,5.782693159E-3,-4.596834630E-2
4.146319854E2,5.186486524E-3,-1.570014283E-2,-4.930763692E-2
4.146419514E2,1.223969273E-3,-1.496191323E-2,-4.633954167E-2
4.146519174E2,-2.599920146E-3,-5.906987004E-3,-4.439926893E-2
4.146618824E2,-1.595376059E-3,-6.033487152E-3,-4.755138606E-2
4.146718484E2,1.545660198E-3,5.444293376E-3,-4.963397607E-2
4.146818144E2,5.199517123E-3,-1.868687570E-2,-4.660809413E-2
4.146917794E2,-5.260752514E-4,1.190094836E-2,-5.219801515E-2
4.147017454E2,8.489149623E-4,1.192111638E-3,-4.753615335E-2
4.147117114E2,6.137932651E-3,-2.240553685E-2,-4.969805479E-2
4.147216764E2,1.733330544E-3,-9.035403840E-3,-5.182165653E-2
4.147316424E2,-2.064835280E-5,-8.619950153E-3,-4.960708320E-2
4.147416084E2,-1.220668666E-3,5.229553208E-3,-5.305667594E-2
4.147515734E2,2.492638072E-3,-1.397308148E-2,-5.040842667E-2
4.147615394E2,-1.278664451E-3,3.581871570E-4,-5.042413995E-2
4.147715054E2,-2.040178515E-4,-3.784431028E-4,-4.745141417E-2
4.147814704E2,6.487262435E-4,-5.071465392E-3,-4.993827268E-2
4.147914364E2,2.454165835E-3,-8.045505732E-3,-4.895604774E-2
4.148014024E2,6.798580289E-3,-2.179460786E-2,-4.783086479E-2
4.148113674E2,-3.460454755E-4,1.312200818E-2,-4.863657057E-2
4.148213334E2,9.397286922E-4,-4.914782941E-3,-4.513531178E-2
4.148312994E2,1.402278431E-3,3.375993110E-3,-4.917405173E-2
4.148412644E2,-6.446270272E-4,2.200207440E-3,-4.632233828E-2
4.148512304E2,6.907898933E-5,-4.532707855E-3,-4.831992462E-2
4.148611954E2,-4.678804893E-3,1.624687389E-2,-4.612654448E-2
4.148711614E2,1.148212701E-3,-9.788544849E-3,-4.884994403E-2
4.148811274E2,-3.722708672E-3,4.114221316E-3,-4.537638277E-2
4.148910924E2,-1.434619538E-3,1.512578921E-3,-4.834270850E-2
4.149010584E2,-4.371820018E-3,8.085526526E-3,-4.688649252E-2
4.149110244E2,8.461112157E-4,7.998265326E-3,-4.808683693E-2
4.149209894E2,-7.334095426E-4,7.364965510E-3,-4.739015549E-2
