"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.972248333E0,1.407073975E-1,5.837860107E-3,9.890682220E0
3.982214333E0,1.749861145E-1,-7.484436035E-4,9.785301361E0
3.992179333E0,4.490661621E-3,4.939727783E-3,9.834099884E0
4.002145333E0,2.109114075E-1,1.347198486E-2,9.859247589E0
4.012111333E0,1.055305481E-1,6.586303711E-3,9.956245880E0
4.022076333E0,2.556683350E-1,3.143463135E-3,9.874216461E0
4.032042333E0,1.103205872E-1,1.511856079E-2,9.843230896E0
4.042008333E0,7.095245361E-2,-5.987548828E-3,9.772128754E0
4.051973333E0,8.726852417E-2,3.008743286E-2,9.855655060E0
4.061939333E0,2.520758057E-1,1.691482544E-2,9.884245605E0
4.071905333E0,2.110610962E-1,1.526824951E-2,9.948462067E0
4.081870333E0,1.398092651E-1,-7.185058594E-3,9.812095642E0
4.091836333E0,1.207987976E-1,1.062789917E-2,9.823471985E0
4.101802333E0,5.418731689E-2,2.245330811E-3,9.778864746E0
4.111767333E0,1.790277100E-1,1.691482544E-2,9.910890198E0
4.121733333E0,1.914518738E-1,1.032852173E-2,9.890382843E0
4.131699333E0,1.797761536E-1,1.751358032E-2,9.916129303E0
4.141664333E0,1.724414062E-1,-9.280700684E-3,9.802216187E0
4.151630333E0,6.242019653E-2,1.077758789E-2,9.830657043E0
4.161595333E0,1.737886047E-1,-3.592529297E-3,9.811347198E0
4.171561333E0,1.169068909E-1,2.619552612E-2,9.924212494E0
4.181527333E0,2.269281006E-1,3.442840576E-3,9.923014984E0
4.191492333E0,1.550775146E-1,1.212478638E-2,9.868677979E0
4.201458333E0,1.725910950E-1,-1.945953369E-2,9.780960388E0
4.211424333E0,2.320175171E-2,2.589614868E-2,9.800120544E0
4.221389333E0,1.492396545E-1,2.395019531E-3,9.883048096E0
4.231355333E0,2.465373230E-1,2.499801636E-2,9.950857086E0
4.241321333E0,2.148033142E-1,-2.365081787E-2,9.896520081E0
4.251286333E0,1.523831177E-1,1.152603149E-2,9.813742218E0
4.261252333E0,1.047821045E-3,-1.886077881E-2,9.778265991E0
4.271218333E0,1.535806274E-1,3.427871704E-2,9.832602997E0
4.281183333E0,1.402583313E-1,5.987548828E-4,9.911938019E0
4.291149333E0,2.523751831E-1,2.484832764E-2,9.910441132E0
4.301114333E0,1.350192261E-1,-1.871109009E-2,9.852212219E0
4.311080333E0,1.607656860E-1,1.182540894E-2,9.796977081E0
4.321046333E0,7.963439941E-2,-1.571731567E-2,9.791887665E0
4.331011333E0,1.678010559E-1,1.526824951E-2,9.837991791E0
4.340977333E0,1.763333130E-1,1.796264648E-3,9.934990082E0
4.350943333E0,1.776805115E-1,1.227447510E-2,9.903256073E0
4.360908333E0,1.824705505E-1,-2.709365845E-2,9.872569885E0
4.370874333E0,8.442443848E-2,-1.796264648E-3,9.786498871E0
4.380840333E0,8.876541138E-2,-6.137237549E-3,9.846074982E0
4.390805333E0,1.603166199E-1,2.170486450E-2,9.890083466E0
4.400771333E0,2.224374390E-1,1.646575928E-3,9.970316620E0
4.410737333E0,2.463876343E-1,1.137634277E-2,9.828411713E0
4.420702333E0,3.787124634E-2,-2.784210205E-2,9.823172607E0
4.430668333E0,1.073268127E-1,2.170486450E-2,9.738448792E0
4.440633333E0,9.400451660E-2,2.215393066E-2,9.875713348E0
4.450599333E0,2.920426941E-1,2.290237427E-2,9.880802765E0
4.460565333E0,7.783813477E-2,3.293151855E-3,9.907746735E0
4.470530333E0,2.607577515E-1,1.152603149E-2,9.765991516E0
4.480496333E0,-3.278182983E-2,-8.981323242E-3,9.803413696E0
4.490462333E0,2.453398132E-1,1.437011719E-2,9.779762878E0
4.500427333E0,7.304809570E-2,8.382568359E-3,9.887838135E0
4.510393333E0,2.887495422E-1,1.317260742E-2,9.871222687E0
4.520359333E0,8.487350464E-2,7.035369873E-3,9.885892181E0
4.530324333E0,2.401007080E-1,2.993774414E-3,9.786049805E0
4.540290333E0,2.469863892E-2,1.945953369E-3,9.802066498E0
4.550256333E0,1.672023010E-1,1.930984497E-2,9.805958405E0
4.560221333E0,1.401086426E-1,1.646575928E-2,9.946216736E0
4.570187333E0,2.371069336E-1,1.676513672E-2,9.901459808E0
4.580152333E0,1.930984497E-1,5.388793945E-3,9.888586578E0
4.590118333E0,5.777984619E-2,-1.287322998E-2,9.767638092E0
4.600084333E0,6.466552734E-2,1.107696533E-2,9.840536499E0
4.610049333E0,2.293231201E-1,1.990859985E-2,9.865684204E0
4.620015333E0,1.495390320E-1,1.182540894E-2,9.991572418E0
4.629981333E0,2.550695801E-1,6.735992432E-3,9.848769379E0
4.639946333E0,1.083746338E-1,-5.987548828E-4,9.835746460E0
4.649912333E0,1.094224548E-1,-5.239105225E-3,9.783056030E0
4.659878333E0,4.999603271E-2,2.260299683E-2,9.870025177E0
4.669843333E0,3.221301270E-1,1.062789917E-2,9.891280975E0
4.679809333E0,9.610015869E-2,1.945953369E-2,9.947264557E0
4.689775333E0,2.456391907E-1,-1.347198486E-3,9.850415955E0
4.699740333E0,7.155120850E-2,6.735992432E-3,9.828112335E0
4.709706333E0,1.435514832E-1,-7.933502197E-3,9.809101868E0
4.719672333E0,1.643582153E-1,2.739303589E-2,9.886640625E0
4.729637333E0,2.047741699E-1,3.592529297E-3,9.936486969E0
4.739603333E0,2.154020691E-1,2.065704346E-2,9.946067047E0
4.749568333E0,1.785786438E-1,-2.185455322E-2,9.852511597E0
4.759534333E0,1.330732727E-1,-7.484436035E-4,9.824070740E0
4.769500333E0,5.733078003E-2,7.484436035E-4,9.839039612E0
4.779465333E0,2.838098145E-1,4.281097412E-2,9.936037903E0
4.789431333E0,1.739382935E-1,-1.796264648E-3,9.932145996E0
4.799397333E0,2.363584900E-1,1.886077881E-2,9.874216461E0
4.809362333E0,1.269360352E-1,-2.185455322E-2,9.790989532E0
4.819328333E0,2.469863892E-2,2.020797729E-2,9.827663269E0
4.829294333E0,2.627037048E-1,7.783813477E-3,9.880952454E0
4.839259333E0,2.192939758E-1,3.023712158E-2,9.935588837E0
4.849225333E0,1.908531189E-1,-1.002914429E-2,9.892927551E0
4.859191333E0,1.125659180E-1,1.975891113E-2,9.807754669E0
4.869156333E0,1.745370483E-1,-1.766326904E-2,9.799970856E0
4.879122333E0,5.553451538E-2,2.874023438E-2,9.809101868E0
4.889087333E0,2.640509033E-1,-2.095642090E-3,9.887538757E0
4.899049500E0,1.514849854E-1,2.095642090E-2,9.908794556E0
4.909015500E0,1.936972046E-1,-3.891906738E-3,9.890083466E0
4.918980500E0,2.083666992E-1,4.790039062E-3,9.784103851E0
4.928946500E0,1.032852173E-2,-7.783813477E-3,9.818083191E0
4.938912500E0,2.183958435E-1,3.038681030E-2,9.818981323E0
4.948877500E0,1.420545959E-1,3.293151855E-3,9.950557709E0
4.958843500E0,2.847079468E-1,2.110610962E-2,9.897268524E0
4.968809500E0,9.849517822E-2,-1.197509766E-2,9.865235138E0
4.978774500E0,2.110610962E-1,8.681945801E-3,9.780361633E0
4.988740500E0,-9.924362183E-2,4.191284180E-3,9.857002258E0
4.998705500E0,3.710783386E-1,3.113525391E-2,9.890382843E0
5.008671500E0,1.188528442E-1,-1.122665405E-2,9.964179382E0
5.018637500E0,2.058219910E-1,-4.490661621E-4,9.843530273E0
5.028602500E0,8.756790161E-2,-1.362167358E-2,9.830207977E0
5.038568500E0,1.127156067E-1,1.526824951E-2,9.799072723E0
5.048534500E0,1.460961914E-1,5.388793945E-3,9.887089691E0
5.058499500E0,2.022294617E-1,2.694396973E-2,9.889484711E0
5.068465500E0,1.502874756E-1,-1.017883301E-2,9.913584595E0
5.078431500E0,1.775308228E-1,1.002914429E-2,9.806706848E0
5.088396500E0,1.390608215E-1,-1.631607056E-2,9.816735992E0
5.098362500E0,8.532257080E-2,5.089416504E-3,9.775721283E0
5.108328500E0,1.088237000E-1,2.350112915E-2,9.903705139E0
5.118293500E0,2.912942505E-1,1.901046753E-2,9.898316345E0
5.128259500E0,9.041198730E-2,-0.000000000E0,9.921518097E0
5.138224500E0,3.005749512E-1,-4.340972900E-3,9.777367859E0
5.148190500E0,-8.008346558E-2,5.987548828E-4,9.815987549E0
5.158156500E0,2.341131592E-1,1.182540894E-2,9.829908600E0
5.168121500E0,1.149609375E-1,1.930984497E-2,9.970765686E0
5.178087500E0,3.691323853E-1,1.796264648E-3,9.904752960E0
5.188053500E0,-1.002914429E-2,1.646575928E-3,9.866133270E0
5.198018500E0,2.192939758E-1,-3.891906738E-3,9.777068481E0
5.207984500E0,-1.182540894E-2,1.257385254E-2,9.843829651E0
5.217950500E0,2.724334717E-1,1.302291870E-2,9.880503387E0
5.227915500E0,1.604663086E-1,1.197509766E-2,9.923613739E0
5.237881500E0,1.390608215E-1,-1.646575928E-3,9.845775604E0
5.247847500E0,1.901046753E-1,5.239105225E-3,9.829758911E0
5.257812500E0,4.505630493E-2,-1.496887207E-4,9.791139221E0
5.267778500E0,1.432521057E-1,2.245330811E-2,9.856104126E0
5.277743500E0,1.279838562E-1,1.811233521E-2,9.874066772E0
5.287709500E0,2.415975952E-1,1.736389160E-2,9.930798798E0
5.297675500E0,1.360670471E-1,-4.191284180E-3,9.838590546E0
5.307640500E0,1.445993042E-1,8.981323242E-3,9.804760895E0
5.317606500E0,4.894821167E-2,-1.032852173E-2,9.769883423E0
5.327572500E0,6.406677246E-2,3.682342529E-2,9.888287201E0
5.337537500E0,2.968327332E-1,7.933502197E-3,9.910890198E0
5.347503500E0,1.320254517E-1,9.729766846E-3,9.919272766E0
5.357469500E0,1.927990723E-1,-2.170486450E-2,9.807305603E0
5.367434500E0,3.442840576E-3,1.451980591E-2,9.784852295E0
5.377400500E0,2.017803955E-1,-9.580078125E-3,9.822573853E0
5.387365500E0,1.324745178E-1,3.577560425E-2,9.900112610E0
5.397331500E0,2.568658447E-1,-4.790039062E-3,9.898915100E0
5.407297500E0,9.220825195E-2,1.556762695E-2,9.845775604E0
5.417262500E0,1.854643250E-1,-1.317260742E-2,9.825567627E0
5.427228500E0,1.158590698E-1,1.616638184E-2,9.836794281E0
5.437194500E0,7.664062500E-2,-4.041595459E-3,9.887389069E0
5.447159500E0,2.766247559E-1,2.963836670E-2,9.909093933E0
5.457125500E0,7.364685059E-2,-6.885681152E-3,9.879754944E0
5.467091500E0,2.513273621E-1,1.496887207E-2,9.801318054E0
5.477056500E0,1.302291870E-2,-1.586700439E-2,9.773326263E0
5.487022500E0,2.052232361E-1,1.032852173E-2,9.792336731E0
5.496988500E0,1.157093811E-1,-3.293151855E-3,9.861343231E0
5.506953500E0,2.833607483E-1,2.888992310E-2,9.895472260E0
5.516919500E0,1.996847534E-1,-1.676513672E-2,9.857151947E0
5.526884500E0,1.134640503E-1,1.332229614E-2,9.767338715E0
5.536850500E0,8.472381592E-2,-1.466949463E-2,9.763596497E0
5.546816500E0,1.197509766E-1,3.353027344E-2,9.832453308E0
5.556781500E0,3.065625000E-1,2.694396973E-3,9.934091949E0
5.566747500E0,1.538800049E-1,1.511856079E-2,9.892628174E0
5.576713500E0,1.710942078E-1,-1.062789917E-2,9.841434631E0
5.586678500E0,9.460327148E-2,1.631607056E-2,9.776170349E0
5.596644500E0,1.657054138E-1,-1.841171265E-2,9.856702881E0
5.606610500E0,1.312770081E-1,1.736389160E-2,9.885892181E0
5.616575500E0,1.450483704E-1,6.586303711E-3,9.952204285E0
5.626541500E0,2.326162720E-1,1.242416382E-2,9.889933777E0
5.636507500E0,7.334747314E-2,-8.681945801E-3,9.861492920E0
5.646472500E0,2.395019531E-1,1.496887207E-4,9.774523773E0
5.656438500E0,-4.640350342E-2,-7.484436035E-4,9.864337006E0
5.666403500E0,3.830534363E-1,2.020797729E-2,9.893675995E0
5.676369500E0,4.610412598E-2,1.257385254E-2,9.954748993E0
5.686335500E0,3.655398560E-1,-4.490661621E-3,9.874665527E0
5.696300500E0,-3.353027344E-2,-6.137237549E-3,9.857601013E0
5.706266500E0,1.907034302E-1,7.334747314E-3,9.814790039E0
5.716232500E0,5.643264771E-2,5.538482666E-3,9.939780121E0
5.726197500E0,2.968327332E-1,1.422042847E-2,9.950258331E0
5.736163500E0,1.808239746E-1,7.634124756E-3,9.935588837E0
5.746129500E0,1.017883301E-1,-0.000000000E0,9.815538483E0
5.756094500E0,7.439529419E-2,-3.442840576E-3,9.827363892E0
5.766060500E0,1.314266968E-1,1.092727661E-2,9.837991791E0
5.776025500E0,2.354603577E-1,8.681945801E-3,9.959389343E0
5.785991500E0,1.471440125E-1,1.886077881E-2,9.914632416E0
5.795957500E0,1.678010559E-1,1.347198486E-3,9.878856812E0
5.805922500E0,1.484912109E-1,-1.137634277E-2,9.782157898E0
5.815888500E0,5.298980713E-2,3.143463135E-3,9.836195526E0
5.825854500E0,1.953437805E-1,-7.484436035E-4,9.846524048E0
5.835819500E0,1.207987976E-1,2.215393066E-2,9.948312378E0
5.845785500E0,3.038681030E-1,2.395019531E-3,9.883347473E0
5.855751500E0,9.116043091E-2,1.062789917E-2,9.862540741E0
5.865716500E0,2.022294617E-1,-2.275268555E-2,9.775122528E0
5.875682500E0,-4.236190796E-2,1.781295776E-2,9.829908600E0
5.885647500E0,3.004252625E-1,-1.496887207E-4,9.866133270E0
5.895614250E0,1.661544800E-1,3.502716064E-2,9.935738525E0
5.905580250E0,2.052232361E-1,-8.831634521E-3,9.848020935E0
5.915545250E0,9.924362183E-2,-1.197509766E-3,9.781259766E0
5.925511250E0,5.837860107E-2,3.143463135E-3,9.776918793E0
5.935477250E0,1.969903564E-1,3.682342529E-2,9.869426422E0
5.945442250E0,1.808239746E-1,9.280700684E-3,9.909542999E0
5.955408250E0,2.377056885E-1,1.137634277E-2,9.899962921E0
5.965374250E0,6.047424316E-2,-2.140548706E-2,9.806706848E0
5.975339250E0,1.959425354E-1,5.239105225E-3,9.800569611E0
5.985305250E0,6.137237549E-3,-5.688171387E-3,9.806407471E0
5.995270250E0,2.558180237E-1,2.215393066E-2,9.893675995E0
6.005236250E0,1.401086426E-1,-1.197509766E-2,9.890981598E0
6.015202250E0,1.758842468E-1,1.826202393E-2,9.869426422E0
6.025167250E0,1.600172424E-1,-2.170486450E-2,9.796528015E0
6.035133250E0,5.628295898E-2,5.089416504E-3,9.790839844E0
6.045099250E0,1.372645569E-1,-5.388793945E-3,9.820777588E0
6.055064250E0,1.231938171E-1,3.113525391E-2,9.914033661E0
6.065030250E0,2.950364685E-1,-1.002914429E-2,9.928553467E0
6.074996250E0,1.312770081E-1,1.886077881E-2,9.833650818E0
6.084961250E0,1.645079041E-1,-2.110610962E-2,9.772428131E0
6.094927250E0,2.110610962E-2,3.173400879E-2,9.787097626E0
6.104892250E0,2.107617188E-1,5.688171387E-3,9.887987823E0
6.114858250E0,2.445913696E-1,2.859054565E-2,9.923913116E0
6.124824250E0,1.296304321E-1,-1.362167358E-2,9.899513855E0
6.134789250E0,2.091151428E-1,1.930984497E-2,9.798174591E0
6.144755250E0,-1.332229614E-2,-4.191284180E-3,9.813442841E0
6.154721250E0,2.508782959E-1,1.886077881E-2,9.824070740E0
6.164686250E0,7.529342651E-2,6.735992432E-3,9.929750977E0
6.174652250E0,3.263214111E-1,1.002914429E-2,9.898466034E0
6.184618250E0,4.326004028E-2,-2.245330811E-3,9.876162415E0
6.194583250E0,2.860551453E-1,5.688171387E-3,9.761949921E0
6.204549250E0,-6.092330933E-2,-1.437011719E-2,9.813293152E0
6.214515250E0,2.067201233E-1,2.200424194E-2,9.826914825E0
6.224480250E0,1.769320679E-1,5.688171387E-3,9.935588837E0
6.234446250E0,2.279759216E-1,1.197509766E-2,9.892777863E0
6.244411250E0,1.580712891E-1,-1.047821045E-2,9.854756927E0
6.254377250E0,7.005432129E-2,1.197509766E-2,9.749076691E0
6.264343250E0,9.355545044E-2,5.538482666E-3,9.852511597E0
6.274308250E0,1.472937012E-1,3.113525391E-2,9.889784088E0
6.284274250E0,2.722837830E-1,-6.137237549E-3,9.965376892E0
6.294240250E0,1.221459961E-1,-2.844085693E-3,9.843829651E0
6.304205250E0,9.385482788E-2,-3.143463135E-3,9.832602997E0
6.314171250E0,1.199006653E-1,-1.496887207E-4,9.795929260E0
6.324136250E0,8.532257080E-2,7.933502197E-3,9.953701172E0
6.334102250E0,3.185375977E-1,1.571731567E-2,9.917775879E0
6.344068250E0,3.128494263E-2,3.742218018E-3,9.943073273E0
6.354033250E0,2.628533936E-1,5.837860107E-3,9.801467743E0
6.363999250E0,-2.095642090E-3,1.901046753E-2,9.820777588E0
6.373965250E0,2.362088013E-1,3.143463135E-3,9.794282684E0
6.383930250E0,1.945953369E-2,2.829116821E-2,9.906998291E0
6.393896250E0,3.246748352E-1,7.484436035E-3,9.874665527E0
6.403862250E0,1.017883301E-1,2.245330811E-3,9.890682220E0
6.413827250E0,2.142045593E-1,-1.706451416E-2,9.778715057E0
6.423793250E0,4.520599365E-2,5.089416504E-3,9.822723541E0
6.433759250E0,1.082249451E-1,9.131011963E-3,9.858798523E0
6.443724250E0,1.962419128E-1,3.023712158E-2,9.964329071E0
6.453690250E0,2.198927307E-1,-4.191284180E-3,9.898615723E0
6.463655250E0,1.827699280E-1,-6.137237549E-3,9.874216461E0
6.473621250E0,7.933502197E-3,-5.388793945E-3,9.772428131E0
6.483587250E0,1.660047913E-1,7.334747314E-3,9.849667511E0
6.493552250E0,1.649569702E-1,1.437011719E-2,9.885592804E0
6.503518250E0,2.752775574E-1,2.888992310E-2,9.946067047E0
6.513484250E0,1.335223389E-1,-1.646575928E-3,9.857002258E0
6.523449250E0,9.924362183E-2,1.347198486E-2,9.827962646E0
6.533415250E0,1.535806274E-1,-4.191284180E-3,9.762548676E0
6.543381250E0,7.439529419E-2,2.005828857E-2,9.856553192E0
6.553346250E0,2.377056885E-1,-7.035369873E-3,9.867181091E0
6.563312250E0,1.240919495E-1,3.966751099E-2,9.879754944E0
6.573277250E0,2.299218750E-1,-2.185455322E-2,9.808802490E0
6.583243250E0,6.376739502E-2,2.185455322E-2,9.783205719E0
6.593209250E0,1.755848694E-1,-4.939727783E-3,9.794282684E0
6.603174250E0,9.610015869E-2,2.275268555E-2,9.893975372E0
6.613140250E0,2.396516418E-1,4.041595459E-3,9.924811249E0
6.623106250E0,2.514770508E-1,1.916015625E-2,9.887688446E0
6.633071250E0,9.969268799E-2,-3.143463135E-2,9.823322296E0
6.643037250E0,1.134640503E-1,8.532257080E-3,9.777517548E0
6.653003250E0,7.005432129E-2,-3.592529297E-3,9.870025177E0
6.662968250E0,2.850073242E-1,1.571731567E-2,9.947713623E0
6.672934250E0,1.609153748E-1,-3.742218018E-3,9.932894440E0
6.682899250E0,2.207908630E-1,2.844085693E-3,9.852810974E0
6.692865250E0,-2.649490356E-2,-1.466949463E-2,9.805958405E0
6.702831250E0,1.939965820E-1,2.260299683E-2,9.792636108E0
6.712796250E0,1.357676697E-1,-7.334747314E-3,9.910141754E0
6.722762250E0,2.121089172E-1,1.287322998E-2,9.890682220E0
6.732728250E0,2.029779053E-1,-7.484436035E-3,9.876910858E0
6.742693250E0,1.445993042E-1,8.981323242E-4,9.793234863E0
6.752659250E0,1.194515991E-1,-1.422042847E-2,9.810000000E0
6.762625250E0,1.434017944E-1,2.769241333E-2,9.778864746E0
6.772590250E0,1.853146362E-1,-2.694396973E-3,9.929301910E0
6.782556250E0,1.820214844E-1,2.903961182E-2,9.879904633E0
6.792521250E0,2.393522644E-1,-8.831634521E-3,9.886640625E0
6.802487250E0,1.131646729E-1,-4.041595459E-3,9.776320038E0
6.812453250E0,2.814147949E-2,2.694396973E-3,9.833950195E0
6.822418250E0,2.329156494E-1,2.918930054E-2,9.858050079E0
6.832384250E0,1.139131165E-1,2.993774414E-3,9.977950745E0
6.842350250E0,3.414399719E-1,1.556762695E-2,9.852810974E0
6.852315250E0,2.784210205E-2,-1.691482544E-2,9.853110352E0
6.862281250E0,1.637594604E-1,2.095642090E-3,9.751022644E0
6.872247250E0,1.451980591E-2,1.676513672E-2,9.852212219E0
6.882212250E0,3.258723450E-1,1.167572021E-2,9.877659302E0
6.892178250E0,1.005908203E-1,1.242416382E-2,9.949210510E0
6.902146750E0,3.014730835E-1,9.131011963E-3,9.823172607E0
6.912112750E0,-1.317260742E-2,-4.340972900E-3,9.833351440E0
6.922078750E0,1.827699280E-1,1.077758789E-2,9.775122528E0
6.932043750E0,1.234931946E-1,1.856140137E-2,9.896071014E0
6.942009750E0,2.392025757E-1,1.062789917E-2,9.931547241E0
6.951975750E0,1.755848694E-1,1.661544800E-2,9.956694946E0
6.961940750E0,2.095642090E-1,8.981323242E-4,9.839638367E0
6.971906750E0,7.828720093E-2,-2.544708252E-3,9.855954437E0
6.981872750E0,1.266366577E-1,1.631607056E-2,9.832004242E0
6.991837750E0,1.700463867E-1,1.751358032E-2,9.970765686E0
7.001803750E0,2.302212524E-1,1.407073975E-2,9.936936035E0
7.011768750E0,1.734892273E-1,1.377136230E-2,9.907746735E0
7.021734750E0,1.465452576E-1,-2.005828857E-2,9.776918793E0
7.031700750E0,-4.191284180E-3,-3.293151855E-3,9.803713074E0
7.041665750E0,2.305206299E-1,8.232879639E-3,9.843679962E0
7.051631750E0,1.344204712E-1,1.451980591E-2,9.961484985E0
7.061597750E0,2.814147949E-1,-4.790039062E-3,9.887987823E0
7.071562750E0,7.604187012E-2,5.239105225E-3,9.819729767E0
7.081528750E0,1.240919495E-1,-2.305206299E-2,9.754615173E0
7.091494750E0,3.876937866E-2,1.930984497E-2,9.816885681E0
7.101459750E0,2.800675964E-1,5.388793945E-3,9.878407745E0
7.111425750E0,1.387614441E-1,2.724334717E-2,9.924661560E0
7.121390750E0,1.815724182E-1,-3.293151855E-3,9.871971130E0
7.131356750E0,1.682501221E-1,5.987548828E-3,9.835596771E0
7.141322750E0,4.879852295E-2,-1.691482544E-2,9.817783813E0
7.151287750E0,1.549278259E-1,2.993774414E-2,9.875713348E0
7.161253750E0,1.312770081E-1,2.694396973E-3,9.931696930E0
7.171219750E0,2.390528870E-1,2.769241333E-2,9.919871521E0
7.181184750E0,1.550775146E-1,-1.556762695E-2,9.858798523E0
7.191150750E0,1.405577087E-1,3.891906738E-3,9.796977081E0
7.201116750E0,4.385879517E-2,-2.993774414E-3,9.795480194E0
7.211081750E0,2.230361938E-1,3.188369751E-2,9.858349457E0
7.221047750E0,2.435435486E-1,-0.000000000E0,9.926757202E0
7.231012750E0,1.830693054E-1,7.334747314E-3,9.857301636E0
7.240978750E0,1.402583313E-1,-1.930984497E-2,9.790839844E0
7.250944750E0,1.916015625E-2,6.735992432E-3,9.749076691E0
7.260909750E0,1.675016785E-1,-2.694396973E-3,9.852212219E0
7.270875750E0,2.079176331E-1,3.248245239E-2,9.880054321E0
7.280841750E0,1.848655701E-1,-1.332229614E-2,9.899364166E0
7.290806750E0,1.465452576E-1,1.362167358E-2,9.787995758E0
7.300772750E0,1.200503540E-1,-1.317260742E-2,9.785750427E0
7.310738750E0,1.207987976E-1,1.122665405E-2,9.760153656E0
7.320703750E0,1.197509766E-1,4.490661621E-3,9.875563660E0
7.330669750E0,2.233355713E-1,2.814147949E-2,9.883497162E0
7.340634750E0,1.366658020E-1,-2.095642090E-3,9.918075256E0
7.350600750E0,2.725831604E-1,1.227447510E-2,9.802365875E0
7.360566750E0,-4.191284180E-3,-9.131011963E-3,9.800719299E0
7.370531750E0,1.663041687E-1,1.496887207E-2,9.793534241E0
7.380497750E0,1.067280579E-1,6.586303711E-3,9.934840393E0
7.390463750E0,3.197351074E-1,1.362167358E-2,9.902657318E0
7.400428750E0,1.088237000E-1,-1.077758789E-2,9.883347473E0
7.410394750E0,1.661544800E-1,4.640350342E-3,9.752968597E0
7.420360750E0,-6.586303711E-3,-4.490661621E-3,9.804162140E0
7.430325750E0,2.351609802E-1,1.571731567E-2,9.862091675E0
7.440291750E0,2.007325745E-1,8.532257080E-3,9.970915375E0
7.450256750E0,2.490820312E-1,1.541793823E-2,9.869576111E0
7.460222750E0,8.756790161E-2,6.137237549E-3,9.848470001E0
7.470188750E0,1.580712891E-1,3.592529297E-3,9.772428131E0
7.480153750E0,8.472381592E-2,4.041595459E-3,9.873318329E0
7.490119750E0,2.278262329E-1,4.191284180E-3,9.886640625E0
7.500085750E0,7.798782349E-2,1.437011719E-2,9.949958954E0
7.510050750E0,2.793191528E-1,1.047821045E-3,9.854158173E0
7.520016750E0,7.125183105E-2,-1.062789917E-2,9.869576111E0
7.529982750E0,1.954934692E-1,-1.796264648E-3,9.812844086E0
7.539947750E0,2.395019531E-3,1.032852173E-2,9.899364166E0
7.549913750E0,3.047662354E-1,2.005828857E-2,9.933792572E0
7.559878750E0,1.570234680E-1,1.481918335E-2,9.943971405E0
7.569844750E0,2.493814087E-1,-3.143463135E-3,9.824519806E0
7.579810750E0,-3.427871704E-2,-1.496887207E-4,9.770182800E0
7.589775750E0,1.679507446E-1,1.481918335E-2,9.769284668E0
7.599741750E0,1.396595764E-1,2.275268555E-2,9.881102142E0
7.609707750E0,2.927911377E-1,2.694396973E-3,9.886940002E0
7.619672750E0,1.351689148E-1,5.987548828E-3,9.838740234E0
7.629638750E0,1.022373962E-1,-1.646575928E-2,9.795929260E0
7.639604750E0,5.119354248E-2,2.050735474E-2,9.842332764E0
7.649569750E0,2.046244812E-1,1.047821045E-2,9.888137512E0
7.659535750E0,1.538800049E-1,2.245330811E-2,9.962832184E0
